,title,company,location,count,summary,link,uniqueid
1,Data Scientist,Valassis Digital,"Morrisville, NC",1,            Data Scientist – Machine Learning & Real-Time Decision Processing. Building new products with applied AI and bring them to market. On any given day you’ll be….,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CCtOQFBkQNFLW86JI2n3g743iSrihE9F06fLrjoo2w2Mcs0HBTxU74zD7uAuWUoQOlTOnyOTdDT5zjerrOGGTQmkS8pP6Vct9GvPXz5rorBblZDWKr2xrmEDLrBQZgFVldDN6JU5D0ZFb0-Q73AAZhiDshQy4yonby_RyKMmvMI7-MF3c7PJ8S5RCHcT9jB1huUMkoXqMu4rVLC9NIqb75DDrjzXVKhQ69yovqJPbfdGjw6aVcg9WF7rGfb4HAUZST1nc_9LqNinmv8jE35KRUNMaV2nX_XZbR3YxMFynlru9p-jO2IrEHE4LZKmN6ka8dccCdWod4fIKkU7rCXjHp1CA7R--YTq0of5l0v5iv8sw_GpDX9kM5qrU8arZ-qFZNGRctLPD_UFik8nWzXYlmfWyCEy2LB6c0TderwQ1Ab97_On05oCUP4_5UymgMKE0iv4ypPLAPvhmseiT6fo-tm_-7krvJhmDdVB2Vd5GlBIBG9HGPfQrM&p=0&fvj=0&vjs=3,cd2e3c0e8858463a72648af0e6804ab0
2,Data Scientist,Seen by Indeed,"Chicago, IL",1,"            Get matched – Companies apply to you with opportunities that reflect your role, location and salary specifications. Get matched with top tech companies on Seen!",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DhVAxkc_TxySVbUOs6bxWYWOfhmDTNcVTjFFBAY1FXZz6G2ZVf9e4MK_H5xrDYyl4Wvt9iFPr0dwa-PGvIKeS_IBkZz1se8As_eo66dNcugH_-3dQAq5orzUP4AfaBF8bNf_-lF_jakSe-fzSZkFWgETXs8BO1F03B7v-rh8evm0dOS2a8BO0bVjCtz6jlnhnokK6VxWxJnkTHxQDQd_kb8ODXfqzNq4S-2G2KPmtML8T-c-2Ol58-vMewGj1_Gq1QG1hGCRjvdO_FORYDulxDmYnpkiv3Y8ausklInKjtmTd5k7sXOWN0_jy1YBxB0H9kJ0Dky1_ELyQAEgcrg-qEUnmjBMU1y6cttQ1ZMVWRV2x03x_G2oanlceWfaAxgg1jrgf7sOH6xo4ziazA5ZBmCk-Yh_SjxGmfCnLxnIwjbmwlLCoBfofffpYXeN55V3JXxcQO0YuWoC-HkApjT7SJnoshCUu6sPHh1aIuGiPs4cja4JhcOa0Gz4wkfj38lT3pqpyI-cY4IuSrM2U_cnGtGvrfQIPQ3Bwj3DmZunZwpw==&p=1&fvj=1&vjs=3,22f9b319cca5bdbf721184e539a79cf8
3,Data Scientist,"OptivityX,LLC","Conshohocken, PA",1,"            Professional experience with data science projects, building algorithms and working through the analytics life cycle.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D7k24lLC5ROXcpLmsL7XxHKhmd7RJZcQyzOFQAFc0mO07AFi-_qh6VMTFRZYTEo_pRZDIXhj-A9dhZisPPMRq1ipYhnwVxbPZB8moGMEUJ_2gbjIg48XOP3utJgum7soh6ryfQeFpBbbt-AdHTGP2IoedfzHqeNFxiuHt9_DmIsKxgrO1fQ3GoqYx4aRMxKbUGMSqwGoWMDabZtofBwUFqcnLZHFN3C8pjUTsD7idyE48znQeOD7EFXDQY3N95iVJdHxlrVZ_WyOBkxSOoUrFAeotTrj7hQjahVVM7eBY8T_wvYELDKvXqbDjJk_2ngPGsep3QslgfYTkB_N8Xerd_dvm6pcnlTLrLELIZrz16uXw_2udKaSDPvjujob35QUjvcYwdLTSjKSbDX-ha87V0yh3kYn061M8=&p=2&fvj=1&vjs=3,5ffc5a752a92af61a01abba491e4f558
4,Data Scientist,Central Intelligence Agency,"Washington, DC",1,"            Data Scientists clearly communicate their conclusions to a diverse audience and become experts through Agency-sponsored continuing education, attendance at…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AF-trXmOgtyCwioKtrEl8yaVFL4BmZPgj5ekSBDDCZjZycesTIQYxFSJWWs_8HUdDB9hwnbzKrEDmqNEQWLfwRG9GenFiLzX9NjSKXd29GoJou1coCM7ZGg7IScmmdEe74e89VIqFXFHWHtf8Q26zuXic1Hj6-hvrfahb5H9R3nfVA0wZRyaQi-xXgfIhom6UtK_1A3AbKV2X-nR8uzXXu-lRzODi9DULnAV2PULj9QcJA1s1_nmdoQCcCInCvTkslolV1RjzqDzkxSF2HB1KGvqzf566TDyAvhKiimIedvz_YMXWWRnQFE9J1IDPuoHulVh_gR8Jf-C_1LSu6wgZSHVoHxzalElrGt7TN4RHTwr9nog9DC_WdPsA82EQ8qfhL3E3nl5z02f9YYtA4bSE1Ofwy6VvheIPqqU8AO4X1S_nbEmDsiUnII9IT2UiiFsE=&p=3&fvj=0&vjs=3,28f43c6def4f14a9b77e9d5b4990f156
5,Data Scientist,Jar House,"Atlanta, GA",1,            F i n e r P r i n t: Experience in developing and evaluating machine learning models. Health Benefits- We have you covered from your head to your toes with…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AE8bVi0RtR35Rvy-vaXsqBXG7RFkZayexUxYBuZyDr4dj-DfHO8HeIoQz78pwGGT1tpXjGYNMtwqsfT8NBs4dWfhDsvCXqZ-uQw5VkmP5uCqk2fLYm6odC8q-QIskOInFzG6osjHxFI49d0WSh3SPnrGgOYIYm1GAzDP9XlX_7dwqp358pAS9BhWHfLAj0H_C3RhE3kIVjrj3wKUBAdHwF8b67JlVcooRPg23wNLqmdGjp-HDWhMGiYJGslhdbukcMnM7o2ZWPdX0aO31LfeZwVNlOxtVtT1UpYbugFvivylSca7KAw1PN1Abi2Dj-G-MyK73zUc7PiZz1tccqeGObBu_s5ZJcKA-ZHEHmagx4f4WhC6l-HZDDW9JKfMZSuf81kxsP-l7_DhF4w9hCOYkc9-0k2h9Xk2QYQyhy5av8gSU22Tkpnbpx2M956N6a_dwx1Gk42kZe5w0e-cuEeRXgGKSsrSdXg1wgHztxvKEv1-eP5-9nzS8g5ly0pAj7dwM=&p=4&fvj=0&vjs=3,4e63632c57291bbf752905e4d54aaccb
6,Data Scientist,red violet,"Seattle, WA",1,"            Degree in Computer Science, Machine Learning, Math, Statistics, Physics, or related field. Experience working with large data sets for data mining, analytics,…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dw7IZODvRTZYzYpHVHP6PZtVPCAxEMe5-VnKVAxg-L-Zxcl0xVmBpAk_JhjVfGnPgg7JJi-W5BXBwWahcvhkkSN9lk_K2eudnLHaOFvhl2Y3Ol85V-jIUGwtAtwgE5SOBWZ1_vdeZ2ZWCer76n8uqew1vQH6nvr_N_iflEFAch_gjzNV-eZEZ-Ski2sidYiFZB6dF7qJLGmSIMVL8H6C2t-SxmXb3QEK5N_ZG_1gRH-tMdAWyGFkVJk87QGVM0ZXJAqwdIPczl3zS5miEdFaJPJ-xmqMP_xEmv0MoHEBQGtqOuQx_NOz9Z1_bMDXWJw5JiByZshOGPK0J1L-4563qlhubxyQmMvsik11q5_S4O9ckSsrTZo973uvsquE1gG8rs6Ri0KVEScsM6Ll84yteewNdqWpav0HJSI74eeOmqhQ==&p=5&fvj=1&vjs=3,5da6a16e9ab4d720b9905d201dc6c3f1
7,Data Scientist,Echo Global Logistics,"Chicago, IL",1,"            The Data Scientist will work extensively with RDBMS and NoSQL graphs to wrangle operational data, then leverage those data via machine learning, predictive…",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BTjlGj5JvLfH__h7ZRGeXDIcGXy_3l5WUsOynPPMXwbyyfwjCE-JkprBafoeNqBCVZcrou8Xb9n27ivxJiqwPLuoFpRxIlIzoe_mqh9hZ8kE3y-rnmlNU2YG7U7dYIz5ZCBmlAxmx34tii82lQFZ_g0bt9aj8vOBeEsCQfQ4UGEZ6sJG9WWs2xfieVsk7LRrHD4t1-Zm95KkWORV8Zp-DML4eHkUX6NK1gbIr8fz874GXbEz2uNgZx9at7z3OoZIklfVc086sD_jJGTvpOc-8RhI3einqJWdmpWb9uH6T5JMlU2K4NIUPWY8INHoWzR2G43eFwnA-H0BEMECSBpL8AZyoEhyldSoCz5d8TnqGs2qRk7txVuie_DpyPlKW05vE=&p=6&fvj=0&vjs=3,dd436e0afe7b4770fd038277eca9730f
8,Data Scientist - Entry Level,Numerdox,"Sacramento, CA",1,"            Bachelors, MS or PhD in a relevant field (Computer Science, Engineering, Statistics, Physics, Applied Math). Experience in R and/or Python is preferred.",https://www.indeed.com/rc/clk?jk=21091c4562d65586&fccid=dd616958bd9ddc12&vjs=3,d6e6617badcd59167a658d6d50796d78
9,Entry Level - Associate Data Scientist,IBM,NA,1,"            Incorporate a variety of statistical and machine learning techniques in your projects. Work in an Agile, collaborative environment, partnering with other…",https://www.indeed.com/rc/clk?jk=1e686166d30fd118&fccid=de71a49b535e21cb&vjs=3,00bbbfa3e9704af63117468c5d4f48f5
10,Data Scientist (Jr),Numero Data LLC,"Herndon, VA",1,"            Ability to break down and understand complex business problems, define a solution and implement it using advanced quantitative methods.",https://www.indeed.com/company/Numero-Data-LLC/jobs/Data-Scientist-3114bce34c63efbc?fccid=e2b02ba1480369a4&vjs=3,42f780b6ba9fd920a3965043c99f0378
11,Data Scientist,Skylight,NA,1,"            Expertise in programming languages/frameworks such as Java/Scala, R, Python, and SQL. Expertise in machine learning and deep-learning libraries such as Scikit…",https://www.indeed.com/rc/clk?jk=5ff80403645bb46e&fccid=166c6a42cdb9d826&vjs=3,c66e5187cd23f1e7f40a5a0540892939
12,Entry Level Data Scientist,IBM,NA,1,"            Business acumen is an important skill for data scientists to effectively communicate their findings to business leaders, data scientists need strong consulting,…",https://www.indeed.com/rc/clk?jk=267e7cf7de2959c7&fccid=de71a49b535e21cb&vjs=3,dec5765b9c1bea3d5dcbc43965df4b7e
13,Data Scientist - Santa Clara/Charlotte,LeanTaaS,"Charlotte, NC",1,            We're a fast growing healthcare tech company that uses data science and machine learning to make our hospitals more efficient.,https://www.indeed.com/rc/clk?jk=da339af51cc7ef6c&fccid=89db72b7484b93bb&vjs=3,872358e7b701e7a9733e30f8bd5563fd
14,Data Scientist,Cincinnati Reds,"Cincinnati, OH",1,"            R, Python) and database querying (SQL). Work with the Manager of Baseball Analytics to implement the department’s research and development efforts within new…",https://www.indeed.com/rc/clk?jk=cdb2006cc7fa4e4a&fccid=e8a6241bc4fe2964&vjs=3,eb1c010c86466a83f1dea59071655f15
15,Junior Data Scientist - New York City,IBM,"New York, NY",1,"            We are building a team of Junior Data Scientist who will work with solution architects to advise on and help implement models in Machine Learning, Optimization,…",https://www.indeed.com/company/IBM/jobs/Junior-Data-Scientist-6c7cca2d0fb68a93?fccid=de71a49b535e21cb&vjs=3,603ec9b2afade307fceed0854970384b
16,AML Data Scientist,Bank of America,"Charlotte, NC",1,"            As such, the analyst must be able to influence business partners through strong communication skills and an ability to “translate” business and analytics…",https://www.indeed.com/rc/clk?jk=823a667364d3df48&fccid=5bd99dfa21c8a490&vjs=3,bfd65afa3bc07a05b2daa60a93b7d6e3
17,2020 Intern - Data Scientist Intern/Coop (EO&S),IBM,"Research Triangle Park, NC",1,            Familiarity with machine learning techniques. Awareness of the value in using consistent processes and policies an understanding and proficiency in technical…,https://www.indeed.com/rc/clk?jk=c66955311c3344f6&fccid=de71a49b535e21cb&vjs=3,c861b99e7170c7cf32454d5249b6abaf
18,Data Scientist,BestReviews,"San Francisco, CA",1,            Experience with machine learning is a plus. Create processes to support key metrics data and manage this data. This role is full-time based in San Francisco.,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BfIQYuIlFPJvCnPBPfsjtoOKkm6zQOy3MTdZ7WA9rSinzkt5GqabLNZp3PP7UaJNZPDVJkSIIMYlGEHkUh__zyAlJ6SzZhJy4pN862L22zVXnVrb7UwOV4biMKUO5Bq7QmuLpB-SnB6wfcqnweB8HN8D3pE_6OpZtgkqFbXWtdvJQUOHAVrm2ZFFoAYpALarlLSxvGhSGIwFoK5p00U50dUxLIpFOqo2uDu3UOsqdZ_dZ6dkwUH7hZ7uZBdfQJ4C1s3ftEGGBTwbrFIYgpRFtdJaXOOMafkphCYk4urWZ7daLYGyYcTeIoW3DDWeBpwL3uKzZEup1W8LjTCKp42DRa4rwmATwk1cIWU9oFs0eiljCpxBkg-zr1gV-kQtIlrIQaK9m15-YwqUs7RiHm9t7x&p=17&fvj=0&vjs=3,b33d178a2ded6f39ee09c22891e9c1d8
19,Data Scientist,Capital Lighting Fixture Company,"Flowery Branch, GA",1,"            Bachelor’s (or higher) Degree in Statistics, Data Analytics, Computer Science, Applied Math, Economics or related field. Flowery Branch, GA 30542 (Required).",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dqr9wYYPKWwlrStAk6pCOWy9-KjSBVtoKNAqiS0oZw8xq5F600YfmMUJTliugz5-P_R1-FlpzkYpjfwdIY9qQYPHes0Bvx6O9FFJ0p0oRopYPgiM2QXWJ6fVIol5RVk_X0zqKYjKoCGWfB8758BiDI6ORxBRFoXytD2TA7rAWuBW2j_HajlbiSPLvXbyELLIojob4OapZbPP4w1wqxp46v_bVDNUJEAmzkoKluzZ0ChOFY4m2xfCpkq4m9Kh-e18-bWMcfDt4S6B5U5tNnK_ovfRu-4eBC0Zz9yNjT_q6wlpYm-sPvnAQllcgIMLc_pllZG4Uf-In2Zcr65Kq9Dtbx61pdS9QmU9Jw86AZvllxHHdgUUihLNPUyTFabSumKH8eTZz-JziNlSE6L7UYX0jfCp2WzzRpM3yVv3UHrrd1DA==&p=18&fvj=1&vjs=3,1805e8eac8cc5adb7f1a9e9c7d4a2740
20,Data Scientist 1,Oracle,NA,1,            Work involves some problem solving with assistance and guidance in understanding and applying company policies and procedures.,https://www.indeed.com/rc/clk?jk=2e34fe89c64ab97b&fccid=cd22d01053af7669&vjs=3,98ce6f98dfd76a4e97231d774dae9d45
21,Data Scientist,1Thread,NA,1,            We are looking for talented scientists and software engineers to join our platform team. Our Platform team develops all distributed and big data systems and…,https://www.indeed.com/rc/clk?jk=45c7f8c9e819c9b4&fccid=add6d0a1c3e02a8a&vjs=3,64c090c0fcb27dc14b77f2cde57be162
22,Data Scientist - Virtual,BCD Travel Corporate,"Atlanta, GA",1,"            You provide relevant and sound analytics, working in a commercial shared services team approach with Marketing,. >3 years relevant work experience.",https://www.indeed.com/rc/clk?jk=481eb0c260890d8a&fccid=6781744e41089d9b&vjs=3,7bb0011e2dfefd6f2ba6e3cd05637c55
23,Data Scientist I,Bank of America,"Charlotte, NC",1,"            As well as deployment of advanced techniques (e.g., machine learning, text mining, statistical analysis, etc.). R is good to have.",https://www.indeed.com/rc/clk?jk=2c44cabf6970fb68&fccid=5bd99dfa21c8a490&vjs=3,c109f1ebcba248bc29fa59d3790d98a6
24,Full Time Opportunities for Students or Recent Graduates: Da...,Microsoft,"Redmond, WA",1,            We are looking for highly motivated and passionate Data Scientists to apply rigorous scientific methodology and algorithms to data in order to improve Microsoft…,https://www.indeed.com/rc/clk?jk=11baba484db23433&fccid=734cb5a01ee60f80&vjs=3,30779a6abe345ab175f91f8ce4b1f6ae
25,Data Scientist,Degreed,NA,1,            Hands on (not just academic) experience in applying advanced analytics to solve complex business problems. Experience with unsupervised and supervised machine…,https://www.indeed.com/rc/clk?jk=c73a76937d8a17ec&fccid=d226dfd6fbcae3b9&vjs=3,bc1f49cd296b093dfad1be7f7e139779
26,Data Scientist,Digitalogy,"New York, NY",1,"            Academic or industry examples of machine learning models previously built. Experience working in teams of analysts, data engineers, statisticians, and data…",https://www.indeed.com/rc/clk?jk=83e3f665b22e5695&fccid=f01127702f08b4dc&vjs=3,819ae029a65a03e8f068b203b13f6860
27,Data Scientist I,LexisNexis,"Raleigh, NC",1,"            Research, build, and deploy models based on both shallow and deep machine learning. Solve some of the most challenging problems in natural language processing,…",https://www.indeed.com/rc/clk?jk=b9ccc987c4c7ee97&fccid=8fd36856966c7aad&vjs=3,4289d48e70e5164feda5f4a4a19b66d3
28,Data Scientist,Yang2020,"New York, NY",1,            Deep alignment with the Yang2020 platform. Experience doing reporting and data visualization. Yang2020 is an Equal Opportunity Employer and does not…,https://www.indeed.com/rc/clk?jk=42e7131e05fbcde9&fccid=877cae5cde4da80e&vjs=3,1af377ae8835f57bc575fa6c6a86ae8e
29,"Data Scientist, Engineering",Google,"San Francisco, CA",1,"            Applied experience with machine learning on large datasets. Experience with statistical software (e.g., R, Python, MATLAB, pandas) and database languages (e.g.,…",https://www.indeed.com/rc/clk?jk=ae416685deba77b5&fccid=a5b4499d9e91a5c6&vjs=3,8e662b64d87cf1c1374b69c62ef18069
30,Junior Data Scientist - R / Python - Data Mining / Statistic...,REPAY,"Atlanta, GA",1,            Developing and implementing statistical and machine learning models for data products. Hands on experience developing machine learning models.,https://www.indeed.com/rc/clk?jk=35c9d4405cc76ae8&fccid=12ebcb65eff8a66a&vjs=3,efe96a77c5dcb3a7bea1ed35c17767a0
31,Health Scientist (Data Scientist),Centers for Disease Control and Prevention,"Atlanta, GA",1,"            Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic…",https://www.indeed.com/rc/clk?jk=32903de4314f7f7d&fccid=3e901f592b439cea&vjs=3,f1a6a0cec2fc69093635cf1deb215bd2
32,Data Scientist (Entry Level),Strike Social,"Chicago, IL",1,"            Come help build the next generation of advertising and marketing technology using the latest technologies including Machine Learning, Real-time Analytics, and…",https://www.indeed.com/rc/clk?jk=4c6140ad5a1baf4a&fccid=cf4976b1a250fb07&vjs=3,52d717490a2421dc0d995fb90078e0ad
33,Data Scientist - Entry Level,Customer Value Partners,"Washington, DC",1,"            This is an exciting career opportunity for a professional with an interest in consulting, statistics, data analysis, and machine learning.",https://www.indeed.com/rc/clk?jk=8c9277695be5f139&fccid=b2d899f595c435be&vjs=3,0617222010e7bf5025220b68457bb1a5
34,Associate Data Scientist SNKRS,Nike,"New York, NY",1,            We are looking for scientists with tech industry experience to help build our core data products and machine learning and statistical modeling processes.,https://www.indeed.com/rc/clk?jk=a404da0bd71fb292&fccid=2c62e4de04b8f952&vjs=3,076d37eb80a4c02b67f223090947f70e
35,Data Scientist,Meridian Technology Group,"Atlanta, GA",1,            Python R SQL Tableau/Power BI QUID). The data scientist’s primary focus will be on data analytics including: Utilize all the relevant and necessary tools (e.g.,https://www.indeed.com/company/Meridian-Technology-Group/jobs/Data-Scientist-4d8db08a4de8a42b?fccid=d83ebc842792d8f9&vjs=3,d4d110e4a5063ab1e20841765aa1dd73
36,Jr. Data Scientist,SConcept,"New York, NY",1,"            Experience with Machine Learning, Tableau highly preferred. Translate data analytics into business speak. Experience with Data Science and Programming Languages…",https://www.indeed.com/company/SConcept/jobs/Junior-Data-Scientist-607ad150fe41d364?fccid=70f16c38317f3a32&vjs=3,3d2e123fe22dbc3260cc5a32728c45e2
37,Data Scientist,Cyient,"Pittsburgh, PA",1,            Senior data scientist who is passionate about machine learning and enjoys working in a collaborative environment. \*US Citizenship or Green Card required.,https://www.indeed.com/company/Cyient/jobs/Data-Scientist-47ef528378d28857?fccid=48337f40cc18bca7&vjs=3,36a0ff596c5765bde48022e0f8ea7807
38,Data Scientist | NPL | Machine Learning,SILVERLINK TECHNOLOGIES LLC,"Raleigh, NC",1,"            Independent Swift and Objective C Programming Consuming and Using Rest Services, XCTest, Source Control Git Continuous Integration, Continuous deployment Nice…",https://www.indeed.com/company/Silverlink-Technologies-Pvt-Ltd/jobs/Data-Scientist-Npl-Machine-Learning-38b096e6b6d74716?fccid=fa5518b17910d7b1&vjs=3,0223bb932957a009479b556a66419ce5
39,Senior Data Scientist,Avancer Corporation,"Charlotte, NC",1,            Ability to convey the understanding of complex machine learning models and analysis to business executives with limited knowledge of space.,https://www.indeed.com/company/Avancer-Corporation/jobs/Senior-Data-Scientist-51a50498b84db06c?fccid=fcc72fc216d0d292&vjs=3,f988501e11989e1347a002442254fff4
40,Data Scientist,SunTrust,"Charlotte, NC",1,"            SunTrust does not discriminate against individuals on the basis of race, creed, color, gender, religion, national origin, age, disability, veteran status,…",https://www.indeed.com/rc/clk?jk=758d28ffe5846efe&fccid=131f8387a45b81d9&vjs=3,2b605acd8c92459120ea5a069d9a5887
41,Data Scientist,Radiant Digital,"Ashburn, VA",1,"            Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.).",https://www.indeed.com/rc/clk?jk=3d9ff952a5af1bc6&fccid=86872fa3ab4e6621&vjs=3,6515e45df49bede4d1c7f1acf03d3eaf
42,Data Scientist – Natural Language Processing,"Conceptualeyes, LLC","Seattle, WA",1,"            Degree in a quantitative discipline such as Predictive Analytics, Statistics, Mathematics, or Computer Science with coursework in Machine Learning and Natural…","https://www.indeed.com/company/Conceptualeyes,-LLC/jobs/Data-Scientist-Natural-Language-Processing-6cbdd1487316e57f?fccid=f782b486cd32679b&vjs=3",eaf4df69bb549c4a2903b5a69c144b70
43,Data Scientist,Gallup,"Atlanta, GA",1,"            We will consider all qualified applicants without regard to race, color, religion, sex, national origin, disability, protected veteran status, sexual…",https://www.indeed.com/rc/clk?jk=5a642f0d890e6133&fccid=e198e2c44e180800&vjs=3,3d0f921a333c057f438d76e05ac48901
44,Sr. Data Scientist,Hire IT People,"Raleigh, NC",1,"            Excellent understanding of supervised and unsupervised machine learning techniques for regression, classification and clustering tasks.",https://www.indeed.com/company/Hire-IT-People/jobs/Senior-Data-Scientist-06903c4182372c39?fccid=ab9525d9df7d35a2&vjs=3,f0679f16d88fa97cce9cdd31fb264507
45,Data Scientist,"Discovery Communications, LLC","Bellevue, WA",1,            The Data Scientist will bring their experience and skill to the Data Science and Analytics team and contribute wholly or partly in creating scalable data models…,https://www.indeed.com/rc/clk?jk=ffce5a463dcab4b8&fccid=f17180ffbe436a3c&vjs=3,96f21edd3384947c759dd38ca6579404
46,NLP Data Scientist,Radiology Partners,"Columbus, OH",1,"            This position reports to the Director of Data Science and Clinical Analytics and collaborates with our IT application development, infrastructure, and data…",https://www.indeed.com/company/Radiology-Partners/jobs/Nlp-Data-Scientist-cb6f21796bfb8d7a?fccid=6597cebe83476dc9&vjs=3,746ef760cdc60ec6ea7a86ae54e1c5c0
47,Data Scientist,Pearson,"Durham, NC",1,"            + Build advanced analytics solutions leveraging predictive modeling, machine learning, simulation, optimization and other techniques to deliver insights or…",https://www.indeed.com/rc/clk?jk=6a9e081930473f25&fccid=915b1c0ee87e5e8a&vjs=3,9555837ab812e7df099606697f11fd6c
48,Data Scientist,"U.S. Xpress Enterprises, Inc.","Atlanta, GA",1,            Expertise with applied statistical modeling and machine learning techniques. Knowledge of R is a plus. The Data Scientist gets to identify business trends and…,https://www.indeed.com/rc/clk?jk=c3cb9c4d73199ac8&fccid=d921f5450b899369&vjs=3,a756d580eaf0243c64e6d390dcd6dc1b
49,Data Scientist,Honey,"Boulder, CO",1,"            As a Data Scientist, you'll take ownership of a complete project area and develop an end to end solution that is deployed into our production system.",https://www.indeed.com/rc/clk?jk=788ecf19c5e898bc&fccid=3df6032cb81491f6&vjs=3,0157e66789e5ceb23b779e0816efcbe2
50,Network Engineering Security Analytics Data Scientist,IBM,"Research Triangle Park, NC",1,"            Utilizing the implemented solution, perform analytics and data mining on IBM's operational network data contained within the Network Engineering's analytics…",https://www.indeed.com/rc/clk?jk=95ed2add6d657969&fccid=de71a49b535e21cb&vjs=3,5d952645f3a5e39c6ebc9e84c5909125
51,Computer Scientist (Data Scientist),Centers for Disease Control and Prevention,"Atlanta, GA",1,"            Whether we are protecting the American people from public health threats, researching emerging diseases, or mobilizing public health programs with our domestic…",https://www.indeed.com/rc/clk?jk=65bf014a83cedf4a&fccid=3e901f592b439cea&vjs=3,eb929b96a26b423bf1143bc7a7e089ab
52,Principal Data Scientist,Verizon,"Alpharetta, GA",1,            You will drive profitable growth and business innovation by applying cutting edge machine learning techniques and AI technology. Even better if you have:,https://www.indeed.com/rc/clk?jk=2b95191b931692a3&fccid=f7029f63fe5c906e&vjs=3,019279d5a9d2236537f71ebba4b6e16e
53,Data Scientist,CharterUP,"Atlanta, GA",1,"            Experience with R/Python and scientific frameworks. Medical, dental and vision insurance premiums (for certain plans) paid by us. Now here comes the fun part….",https://www.indeed.com/rc/clk?jk=fcd2e1d0317c10af&fccid=2a5ca8433da434fd&vjs=3,9c4ce8f629ef47d38d98f64c8aa12648
54,Senior Data Scientist,Lateral Systems INC,"Atlanta, GA",1,"            Data Scientist for Healthcare Payer Domain. Data Science, Statistical modeling, Predictive Modeling, ML and Modeling Tools, Big Data and BI, Healthcare Payer…",https://www.indeed.com/company/Lateral-Systems-INC/jobs/Senior-Data-Scientist-2f4408c8eadd9cb3?fccid=711977ce74f40970&vjs=3,96ce025d9668d9212ea9e0a67864750a
